amount,known_device,trusted_beneficiary,normal_location,new_beneficiary,unusual_time,new_device,first_time_beneficiary,rapid_transactions,is_senior,risk_level
525.2142959685528,0,1,0,1,1,0,0,0,0,1
23.31947413811454,1,1,1,1,1,0,0,0,1,0
596.6454018012265,1,1,1,1,0,0,0,0,0,1
1627.1338527504918,1,0,1,0,0,1,0,0,0,2
12.472567609905374,1,1,1,0,1,0,0,0,0,0
875.815944517015,0,1,1,1,1,1,0,0,1,1
87.47680410391919,1,1,1,0,0,0,0,0,0,0
79.74113117771516,1,1,1,0,1,0,0,0,0,0
51.69236753127772,1,1,1,1,0,0,0,0,0,0
984.0381052201267,1,0,0,1,1,0,0,0,0,1
88.33202514241097,1,1,1,0,0,0,0,0,1,0
42.893989416220286,1,1,1,1,0,0,0,0,1,0
643.2417281991138,0,0,0,0,0,0,0,0,0,1
186.09722777695748,1,0,1,1,0,0,0,0,1,1
35.369757914267595,1,1,1,0,0,0,0,0,0,0
82.93953491431039,1,1,1,1,0,0,0,0,1,0
236.20713282237972,1,1,0,0,0,0,0,0,1,1
587.8318469555063,1,0,1,0,1,1,0,0,0,1
986.5304605053637,0,0,1,1,0,1,0,0,0,1
83.21201247170154,1,1,1,1,1,0,0,0,0,0
502.64184037426065,1,0,1,1,0,1,0,0,1,1
167.80970581583568,1,0,1,1,0,0,0,0,0,1
70.14741453909481,1,1,1,1,0,0,0,0,0,0
4534.901770562126,1,0,0,0,1,1,0,0,1,2
602.9355114264893,1,1,1,0,0,0,0,0,0,1
16.799686150892434,1,1,1,1,1,0,0,0,1,0
3572.0742994791844,1,1,0,0,1,0,0,1,0,2
48.171726860261714,1,1,1,1,0,0,0,0,1,0
4557.553475812003,0,1,0,0,0,1,0,0,1,2
86.15268847891438,1,1,1,1,0,0,0,0,1,0
25.523804020130342,1,1,1,1,1,0,0,0,1,0
4826.33987705259,0,1,0,1,0,1,1,1,1,2
20.107569590228344,1,1,1,0,1,0,0,0,0,0
61.719755071064384,1,1,1,0,0,0,0,0,0,0
896.7060857900553,1,0,1,1,0,1,0,0,1,1
4998.035187567141,1,1,0,0,1,1,1,0,0,2
959.4007390083322,1,1,1,1,1,0,0,0,1,1
103.15976581958556,1,0,1,1,0,1,0,0,0,1
719.4562033312071,1,0,1,1,0,0,0,0,0,1
275.7402416719486,1,0,0,1,0,0,0,0,0,1
4346.986959546519,0,0,0,1,1,1,0,1,1,2
290.4155258403721,1,1,0,1,0,0,0,0,1,1
93.02863445426382,1,1,1,1,1,0,0,0,0,0
616.9903815667226,0,1,0,1,0,0,0,0,1,1
4799.700384648183,1,0,1,1,0,0,0,1,0,2
11.573359845343836,1,1,1,1,0,0,0,0,0,0
2351.4351379765085,1,0,0,1,0,0,1,0,1,2
68.573621601093,1,1,1,0,1,0,0,0,0,0
2426.9515082057424,1,1,1,0,1,1,1,1,0,2
690.9912609605607,0,0,1,1,0,0,0,0,1,1
591.6786142413691,1,1,1,1,0,0,0,0,0,1
267.7724624496941,1,0,1,0,1,1,0,0,1,1
79.77382542895778,1,1,1,1,0,0,0,0,0,0
875.0172187403032,0,0,1,1,0,1,0,0,0,1
424.05894419565544,1,1,1,1,0,1,0,0,0,1
2731.920734442327,1,0,1,1,0,1,0,1,0,2
872.0208435543316,1,1,1,1,0,0,0,0,0,1
4269.03707146741,0,1,0,0,0,1,0,1,1,2
53.05461374410114,1,1,1,1,0,0,0,0,1,0
94.4970006713548,1,1,1,0,0,0,0,0,0,0
234.180773891423,0,0,1,0,0,1,0,0,1,1
4020.509606068631,1,1,0,0,0,0,0,1,1,2
987.3747495553093,1,0,1,0,0,1,0,0,0,1
14.648663121011952,1,1,1,0,0,0,0,0,1,0
575.1188451495318,1,1,1,1,1,0,0,0,0,1
21.470506952506046,1,1,1,0,1,0,0,0,0,0
255.20665588881886,0,1,0,0,1,0,0,0,1,1
4450.839728022304,0,1,0,0,0,0,1,1,1,2
25.34087351624042,1,1,1,1,0,0,0,0,0,0
344.8757418201799,1,0,1,1,0,1,0,0,1,1
749.7186165930736,1,0,1,1,1,1,0,0,1,1
3060.7526836208754,1,1,1,0,1,0,1,1,1,2
2471.116694685732,0,1,0,0,0,1,0,1,0,2
2276.8225512627646,1,1,0,0,1,1,1,1,0,2
4855.765428521944,1,1,0,1,1,1,0,0,1,2
3154.5312038127404,1,0,1,1,0,1,0,0,0,2
129.86886720250135,0,1,1,1,1,1,0,0,1,1
2492.6004163264706,1,1,1,0,1,0,1,0,0,2
2691.037455757205,1,1,0,1,0,0,1,1,1,2
28.301853225131946,1,1,1,1,0,0,0,0,0,0
1368.4995113582127,1,1,0,1,0,1,0,0,1,2
4204.556821807976,1,0,1,1,1,0,1,1,0,2
340.48654908091214,0,0,1,1,0,1,0,0,1,1
183.31846034688888,1,0,1,0,1,1,0,0,0,1
3781.399032543375,0,0,1,1,1,0,0,0,1,2
254.65110122522455,1,0,1,1,0,0,0,0,1,1
87.82581932714633,1,1,1,0,0,0,0,0,0,0
3803.629727450975,0,1,0,0,1,0,1,1,1,2
41.28079004105706,1,1,1,1,0,0,0,0,0,0
813.6120504966722,0,1,1,0,0,1,0,0,0,1
937.0060478498496,1,1,1,0,1,0,0,0,1,1
34.424502402925334,1,1,1,0,1,0,0,0,1,0
15.906219755782741,1,1,1,0,1,0,0,0,0,0
54.853894517711666,1,1,1,1,0,0,0,0,0,0
59.109183440622886,1,1,1,1,0,0,0,0,0,0
1710.553129814918,0,1,0,1,0,0,1,0,0,2
4540.771915893695,0,1,1,1,1,1,1,0,0,2
80.00772541972,1,1,1,1,0,0,0,0,1,0
29.340369737003083,1,1,1,0,1,0,0,0,1,0
3167.8637300565297,0,0,0,1,0,0,1,1,1,2
19.802997822436804,1,1,1,0,0,0,0,0,1,0
376.56427891806385,1,0,0,1,0,0,0,0,1,1
66.60972160942264,1,1,1,1,1,0,0,0,1,0
548.6903904981639,1,0,1,0,0,0,0,0,1,1
4127.313032318521,0,0,0,1,0,0,0,1,0,2
710.515566509518,1,1,1,0,1,0,0,0,1,1
90.10358017443289,1,1,1,0,1,0,0,0,1,0
693.2169213608446,1,1,1,1,0,1,0,0,1,1
988.1296136188802,0,1,0,1,1,0,0,0,0,1
378.33049942595693,0,1,1,1,1,1,0,0,1,1
379.01472023966403,1,0,1,1,0,1,0,0,0,1
101.27639812052391,1,1,1,0,0,1,0,0,1,1
4743.735725643597,1,0,1,1,1,0,0,0,0,2
231.30032183495854,1,0,0,1,1,0,0,0,1,1
955.9296322737455,0,1,0,1,1,0,0,0,1,1
2585.878518325727,0,0,0,0,1,0,0,0,1,2
39.36951842142727,1,1,1,1,1,0,0,0,1,0
2884.8786838138008,0,0,1,0,1,0,0,1,0,2
202.89080270721269,0,0,1,0,0,1,0,0,0,1
734.3417488516446,1,1,1,1,1,0,0,0,0,1
826.7488584909946,0,1,1,1,1,1,0,0,1,1
84.29758640510487,1,1,1,0,1,0,0,0,0,0
2387.963804701256,0,1,1,1,1,1,1,1,1,2
3675.6590197978385,0,1,1,1,1,0,1,0,0,2
595.3873491524084,0,0,1,0,1,1,0,0,0,1
9.524702471318193,1,1,1,1,0,0,0,0,0,0
85.71445819309969,1,1,1,1,0,0,0,0,1,0
334.7516465235787,1,0,0,1,0,0,0,0,1,1
712.1920338403012,0,0,0,1,1,0,0,0,1,1
68.46369181222941,1,1,1,0,0,0,0,0,1,0
86.43478952603577,1,1,1,1,0,0,0,0,1,0
35.78963797152986,1,1,1,1,1,0,0,0,0,0
4727.917558437331,1,0,0,1,0,0,1,1,0,2
3199.5387391154136,1,1,1,0,1,0,1,0,1,2
408.6416042530348,1,1,1,1,0,0,0,0,1,1
950.5712780270487,1,1,1,0,1,1,0,0,0,1
633.7953596009481,1,0,1,0,1,1,0,0,0,1
562.569861270381,0,0,0,1,1,0,0,0,0,1
1176.0056822429367,0,0,1,0,1,1,1,1,1,2
624.4493283854009,0,1,1,0,0,0,0,0,0,1
823.3794528122716,0,1,1,0,1,1,0,0,1,1
89.2022660930051,1,1,1,1,1,0,0,0,1,0
361.9030270602534,0,1,0,1,0,0,0,0,0,1
2244.95907507847,0,1,0,0,0,1,0,1,1,2
683.3512440815891,0,1,1,0,0,1,0,0,0,1
1717.8028570357885,0,0,1,0,1,1,1,0,0,2
68.70662970198063,1,1,1,1,1,0,0,0,1,0
1273.4928335335662,1,1,0,0,0,1,0,1,1,2
48.69355625962088,1,1,1,0,0,0,0,0,0,0
65.92718386669023,1,1,1,1,1,0,0,0,0,0
1573.917542418918,1,0,0,1,0,1,1,0,1,2
89.8342668745256,1,1,1,1,1,0,0,0,0,0
4710.551595835565,1,1,0,1,0,0,0,1,0,2
566.5667902611183,0,0,1,0,0,0,0,0,1,1
374.1219523785241,0,0,1,0,1,1,0,0,0,1
894.5306189806337,0,0,1,1,1,1,0,0,1,1
517.7216684788589,1,0,1,0,1,1,0,0,0,1
27.978244918282297,1,1,1,1,1,0,0,0,0,0
1788.7787975612405,1,0,1,1,1,1,0,1,1,2
734.3525777656029,0,1,1,1,0,0,0,0,1,1
4598.0120454985845,0,1,1,1,0,1,0,0,1,2
631.8880164713214,1,0,1,0,0,1,0,0,0,1
4126.094789015913,1,0,0,1,1,0,0,1,1,2
569.6341312449301,0,0,1,1,0,0,0,0,0,1
647.8198844763862,0,1,1,1,1,0,0,0,0,1
1243.0243108147843,1,0,1,1,1,0,1,1,0,2
2171.9259522205257,1,1,1,0,0,1,0,0,1,2
4932.505808662357,0,1,1,1,1,0,0,0,0,2
4205.768764261079,1,1,0,0,0,1,0,1,0,2
2869.186281561413,1,1,0,1,0,0,0,0,1,2
2488.056044459468,0,0,0,1,0,0,1,1,1,2
10.974682316799566,1,1,1,1,1,0,0,0,0,0
41.28006537602349,1,1,1,0,1,0,0,0,0,0
989.5508907758766,0,1,1,1,1,0,0,0,1,1
634.2461434442507,0,0,0,1,0,0,0,0,0,1
2856.5621681049106,1,0,0,1,0,1,1,0,0,2
94.84293947821409,1,1,1,1,1,0,0,0,1,0
97.27310445704343,1,1,1,0,1,0,0,0,1,0
3835.806607827384,1,0,0,0,1,1,1,1,0,2
695.2967546056973,1,0,1,0,1,1,0,0,0,1
4992.520482394141,0,0,0,0,1,0,0,1,0,2
83.30062399229048,1,1,1,0,1,0,0,0,0,0
37.47236833607631,1,1,1,1,0,0,0,0,0,0
2470.4701896456663,0,1,0,1,1,1,1,0,0,2
2317.5670733681573,1,1,1,1,0,1,0,0,1,2
173.2512849696846,1,1,1,1,0,0,0,0,0,1
1874.111817759045,0,1,1,1,1,0,1,1,0,2
198.87378134746007,1,0,1,1,0,0,0,0,1,1
485.70745402512756,0,1,1,1,0,0,0,0,1,1
1363.1281336211393,0,0,0,0,0,0,1,0,0,2
608.364253899617,0,1,1,1,1,0,0,0,0,1
791.8613140409224,1,1,1,1,0,0,0,0,1,1
520.2923085116333,0,0,1,0,1,0,0,0,1,1
94.10607277097888,1,1,1,1,0,0,0,0,0,0
9.012385130989447,1,1,1,1,0,0,0,0,0,0
120.41815796420279,1,1,1,1,0,1,0,0,0,1
346.04552630240073,0,1,1,1,1,0,0,0,1,1
45.564505852118195,1,1,1,0,0,0,0,0,0,0
89.2081519356151,1,1,1,0,0,0,0,0,0,0
4728.547947861941,0,1,0,0,0,0,0,1,0,2
840.1800790146496,0,0,1,1,1,0,0,0,0,1
311.4537065500534,1,1,0,1,0,0,0,0,0,1
2256.091862121056,0,0,0,1,0,0,0,0,1,2
12.966771572982626,1,1,1,1,0,0,0,0,0,0
1558.2270227082117,0,1,1,1,1,0,1,1,1,2
12.822315367858879,1,1,1,1,0,0,0,0,1,0
77.42539691154828,1,1,1,1,1,0,0,0,1,0
209.87687948610943,0,0,1,1,0,1,0,0,1,1
904.9508683286417,0,1,1,0,1,1,0,0,1,1
4269.785834841182,0,0,0,1,0,1,0,0,0,2
95.73217226627962,1,1,1,1,1,0,0,0,0,0
2812.143743077244,1,0,0,0,1,0,1,1,1,2
45.90231490031348,1,1,1,0,1,0,0,0,1,0
91.11404041629288,1,1,1,1,1,0,0,0,0,0
756.3119585215247,0,0,1,0,1,0,0,0,1,1
77.42780349404714,1,1,1,0,0,0,0,0,1,0
89.31348502811692,1,1,1,0,1,0,0,0,1,0
484.9310537373147,1,1,1,0,0,0,0,0,0,1
1350.9477801769235,1,0,0,1,1,1,0,1,1,2
49.277260220504196,1,1,1,0,0,0,0,0,0,0
4417.043205768052,0,1,1,1,0,1,1,1,1,2
2356.311976452233,1,0,0,1,1,0,0,1,0,2
368.1616860625232,1,0,1,0,0,1,0,0,0,1
12.895724063398031,1,1,1,0,0,0,0,0,0,0
1044.4770181696713,1,1,0,1,1,1,1,1,0,2
920.0221931170751,0,0,1,1,1,1,0,0,0,1
3810.368701813103,1,0,1,1,0,0,1,0,0,2
524.2313401313415,0,1,1,1,1,1,0,0,1,1
137.44291001978922,0,0,1,1,1,1,0,0,1,1
909.4054681165627,0,1,1,0,1,0,0,0,0,1
52.390246394102846,1,1,1,0,1,0,0,0,0,0
29.1395198922884,1,1,1,0,0,0,0,0,0,0
89.2018269011143,1,1,1,0,0,0,0,0,1,0
850.2468028194163,1,1,0,0,1,0,0,0,0,1
86.07794092899553,1,1,1,0,1,0,0,0,1,0
61.579261963175675,1,1,1,0,1,0,0,0,0,0
63.493448195801676,1,1,1,1,0,0,0,0,1,0
4735.570724185247,1,0,0,0,1,1,1,0,1,2
1038.7905763858148,1,0,1,1,0,0,0,0,1,2
927.0813929503587,1,0,1,0,1,1,0,0,1,1
72.80450695784748,1,1,1,0,0,0,0,0,1,0
51.24143714372881,1,1,1,0,0,0,0,0,0,0
27.651073160605836,1,1,1,0,1,0,0,0,0,0
264.42533144024446,1,0,0,1,1,0,0,0,0,1
3535.5692206557096,1,0,0,1,1,0,1,1,1,2
65.5607699376503,1,1,1,0,0,0,0,0,0,0
284.16292530311785,1,1,0,0,1,0,0,0,1,1
604.4261339561516,1,0,1,1,0,1,0,0,1,1
865.3265088920654,1,1,1,0,1,1,0,0,1,1
103.85358205249327,1,1,0,0,0,0,0,0,0,1
55.85605699656149,1,1,1,0,0,0,0,0,0,0
674.865330660314,0,0,1,0,1,1,0,0,0,1
41.35302307528183,1,1,1,1,1,0,0,0,0,0
383.7524617935303,1,1,1,1,0,1,0,0,0,1
62.85158534773176,1,1,1,1,1,0,0,0,0,0
82.91094093523057,1,1,1,1,1,0,0,0,1,0
805.5248587112825,0,0,1,0,1,1,0,0,1,1
631.084059539207,0,0,1,1,0,1,0,0,0,1
4736.060226177471,0,1,0,0,1,0,0,1,1,2
1147.8590312587394,0,1,0,0,1,0,1,0,0,2
3906.096622419346,0,0,0,1,0,1,0,0,1,2
16.75918903891487,1,1,1,0,0,0,0,0,0,0
70.3566923262177,1,1,1,0,0,0,0,0,1,0
4266.435239335352,0,1,1,0,0,1,0,0,1,2
37.189515481123024,1,1,1,1,0,0,0,0,1,0
1710.9528411246033,1,0,0,1,1,1,0,1,0,2
702.9337079451908,1,1,1,0,1,0,0,0,1,1
80.76908641158984,1,1,1,1,1,0,0,0,1,0
496.4829833110404,0,0,1,0,1,1,0,0,1,1
69.95847021924232,1,1,1,0,1,0,0,0,1,0
751.6079129453985,0,0,1,0,1,0,0,0,1,1
895.3997123877278,1,1,0,0,0,0,0,0,0,1
3567.553889718145,1,1,0,1,0,0,0,1,0,2
1700.6729049415053,1,0,0,1,0,0,0,0,0,2
39.96425100035384,1,1,1,1,0,0,0,0,1,0
4661.91525669283,1,1,1,0,1,1,1,1,0,2
694.1553774822612,0,0,1,1,0,1,0,0,0,1
484.70547991823696,0,1,1,0,1,0,0,0,1,1
799.8783127099201,1,0,0,0,0,0,0,0,0,1
20.797535503444017,1,1,1,0,0,0,0,0,0,0
59.32290414075679,1,1,1,0,0,0,0,0,1,0
3465.5859351521885,0,1,0,0,1,0,0,1,0,2
521.7218239376251,0,1,1,0,0,1,0,0,1,1
56.65863259415769,1,1,1,1,1,0,0,0,0,0
4363.795669734088,0,0,0,1,0,1,0,0,0,2
16.84380075122227,1,1,1,1,1,0,0,0,1,0
541.1003289728098,0,1,0,0,0,0,0,0,1,1
63.94790153871229,1,1,1,1,0,0,0,0,0,0
50.30735334084859,1,1,1,1,1,0,0,0,1,0
228.8777534922179,0,0,1,0,1,0,0,0,1,1
116.51379550626933,0,1,1,0,1,1,0,0,0,1
67.29385784818349,1,1,1,1,0,0,0,0,1,0
313.337358026812,0,1,1,1,0,1,0,0,1,1
574.0747748926728,1,0,1,0,1,1,0,0,1,1
35.357580763046506,1,1,1,0,1,0,0,0,0,0
59.25868084824496,1,1,1,0,1,0,0,0,1,0
304.41372903267904,1,0,1,1,1,0,0,0,1,1
83.03003027380812,1,1,1,0,1,0,0,0,1,0
1588.8094406383416,0,1,0,0,1,1,0,0,1,2
263.33841237282877,1,0,1,1,0,1,0,0,0,1
30.129305155444484,1,1,1,1,0,0,0,0,1,0
57.848448368105494,1,1,1,0,0,0,0,0,1,0
66.94142352261181,1,1,1,0,1,0,0,0,1,0
330.77653261787856,0,1,1,0,0,1,0,0,0,1
917.7900052063237,1,0,0,0,0,0,0,0,0,1
1261.0562956332656,1,0,0,0,1,1,0,0,0,2
1.4539382544510802,1,1,1,0,0,0,0,0,1,0
928.2702435154733,0,1,1,1,1,0,0,0,1,1
48.791372724883914,1,1,1,0,0,0,0,0,1,0
780.2867360605485,0,0,0,0,1,0,0,0,1,1
62.08321642910067,1,1,1,1,1,0,0,0,0,0
22.482970761088342,1,1,1,0,1,0,0,0,0,0
3341.5729902244666,0,1,1,0,1,0,1,0,1,2
33.6341874797034,1,1,1,1,0,0,0,0,1,0
45.339072581003954,1,1,1,0,1,0,0,0,0,0
584.1307281410972,0,1,1,1,0,0,0,0,1,1
1954.289710077533,0,0,1,0,0,0,1,0,1,2
128.9938244053356,0,0,1,1,0,1,0,0,0,1
587.0985652296046,1,0,0,1,1,0,0,0,0,1
2132.062382185759,0,0,1,0,0,0,1,1,0,2
70.45698037881169,1,1,1,1,0,0,0,0,0,0
191.03595212658576,1,0,0,1,1,0,0,0,0,1
4921.514072450281,0,0,1,0,1,1,1,0,0,2
7.61524957501455,1,1,1,1,1,0,0,0,0,0
54.745077973369135,1,1,1,1,0,0,0,0,0,0
3379.4674548918983,1,1,0,1,1,0,0,1,0,2
777.2667945133259,1,0,1,1,0,1,0,0,1,1
351.15424946194287,0,0,0,1,1,0,0,0,0,1
734.9523945968235,1,0,0,0,0,0,0,0,0,1
45.93525487042529,1,1,1,1,1,0,0,0,1,0
62.17532359957123,1,1,1,1,1,0,0,0,0,0
348.3302977612928,1,1,0,1,1,0,0,0,1,1
43.133245584234515,1,1,1,1,0,0,0,0,0,0
779.4385597650145,0,0,1,0,1,1,0,0,1,1
2511.742646039149,1,0,0,0,0,0,1,0,0,2
1925.8217347597426,1,1,1,1,1,1,0,1,0,2
2633.1794922229265,0,0,1,1,1,1,1,0,1,2
962.9208588329631,0,1,1,1,0,1,0,0,1,1
912.0771760978889,1,0,1,1,0,0,0,0,1,1
3903.6924887596515,1,0,0,1,1,0,1,0,1,2
59.05596289663273,1,1,1,0,0,0,0,0,1,0
4785.188218784561,1,1,0,1,0,1,0,0,0,2
5.717997925878638,1,1,1,1,1,0,0,0,1,0
47.18614240502013,1,1,1,0,1,0,0,0,0,0
937.6401000992892,1,0,1,1,1,0,0,0,0,1
1914.7081867952916,0,0,1,1,0,0,1,1,0,2
3473.5857537469847,1,0,0,1,1,1,1,0,1,2
513.6283052914995,0,1,1,0,1,1,0,0,1,1
58.487629391196464,1,1,1,1,1,0,0,0,1,0
51.185119713329534,1,1,1,1,0,0,0,0,1,0
4796.166416051782,1,0,1,1,1,0,0,1,0,2
65.36445026298081,1,1,1,1,1,0,0,0,0,0
963.7541542350651,0,1,1,0,1,1,0,0,1,1
192.9704300319519,0,1,1,1,0,1,0,0,1,1
4339.415613612101,0,0,1,1,0,1,0,1,0,2
627.4994823083216,1,0,1,0,0,0,0,0,1,1
372.47983355615787,1,1,1,0,0,0,0,0,0,1
34.05986358337108,1,1,1,1,0,0,0,0,0,0
58.077420504310155,1,1,1,1,0,0,0,0,0,0
3145.2197566371306,0,0,0,1,1,0,1,1,1,2
328.8271623530895,0,1,1,0,1,0,0,0,1,1
2165.004105434134,0,1,1,1,1,1,1,1,0,2
2427.8127085406504,1,0,1,1,0,1,0,0,0,2
589.1405119377704,0,0,1,1,0,1,0,0,1,1
3896.7148987814617,1,1,1,0,1,0,0,1,0,2
2722.7894404216986,0,1,0,1,0,1,1,1,1,2
49.84004172846902,1,1,1,0,0,0,0,0,0,0
613.497569454975,1,0,1,0,1,0,0,0,1,1
687.9444092494693,0,0,1,0,1,1,0,0,1,1
2133.776123392604,1,0,0,0,0,1,1,1,0,2
4807.35466948117,1,1,1,0,1,1,0,0,1,2
83.03772352740391,1,1,1,0,0,0,0,0,1,0
54.18421614950835,1,1,1,1,0,0,0,0,1,0
96.89549590213578,1,1,1,0,0,0,0,0,1,0
277.55947784536164,0,0,1,1,0,1,0,0,1,1
4902.842508029969,1,0,0,0,1,0,0,0,0,2
7.915737245242124,1,1,1,0,1,0,0,0,1,0
1124.7020175401003,1,1,1,1,0,0,1,1,0,2
712.0549254761529,1,0,0,1,0,0,0,0,1,1
2853.1551633912486,0,0,1,0,0,0,1,1,1,2
575.2525797029122,1,1,1,0,0,1,0,0,0,1
718.4102683238251,0,1,1,0,1,0,0,0,0,1
8.262331412336973,1,1,1,0,1,0,0,0,1,0
699.6747908154631,1,0,1,1,1,1,0,0,0,1
3347.7863901981573,1,1,1,1,0,0,1,0,1,2
935.058039945575,1,0,1,1,0,0,0,0,1,1
5.229671371156459,1,1,1,1,0,0,0,0,0,0
990.6083274140261,0,0,0,1,0,0,0,0,1,1
2794.2819056320714,1,1,0,1,1,0,1,1,0,2
477.6892703731046,0,0,1,1,0,0,0,0,1,1
15.435698339339094,1,1,1,0,0,0,0,0,1,0
85.4549908593247,1,1,1,0,0,0,0,0,1,0
3475.9798312159874,0,1,1,0,0,0,1,1,0,2
4355.271900651628,0,0,1,1,0,1,0,0,1,2
726.6371277704798,1,0,1,0,0,1,0,0,0,1
836.9496092927061,0,0,1,0,0,0,0,0,1,1
69.81031742581928,1,1,1,0,0,0,0,0,0,0
928.3508483500332,1,0,1,0,1,0,0,0,0,1
4587.0484174066105,1,1,0,0,1,0,0,1,1,2
107.69929310635317,1,0,1,0,0,1,0,0,0,1
571.3248990202194,0,1,1,1,0,0,0,0,1,1
2225.037643046853,0,0,0,1,0,0,0,1,0,2
42.92176710611451,1,1,1,0,1,0,0,0,1,0
85.44570857115984,1,1,1,1,1,0,0,0,0,0
427.9314646900722,0,0,1,1,0,1,0,0,1,1
1244.1202354525653,1,1,1,1,1,1,1,0,1,2
3062.5647396796403,1,1,0,0,1,1,0,1,0,2
633.392783096902,0,1,0,1,1,0,0,0,0,1
393.46345209441097,0,1,0,0,1,0,0,0,1,1
3732.794570761481,0,0,1,1,1,0,0,1,1,2
4799.864852702069,0,0,1,1,0,1,1,1,1,2
4916.277822839857,1,1,1,0,1,1,0,1,0,2
80.91521998857375,1,1,1,1,1,0,0,0,1,0
317.50410337534095,0,1,1,0,1,1,0,0,0,1
120.1121095841716,1,1,1,0,1,0,0,0,0,1
494.31011237277687,0,1,1,0,0,1,0,0,1,1
4752.34165721202,0,0,1,1,1,0,0,1,1,2
95.9720577537995,1,1,1,0,0,0,0,0,1,0
1864.1687374920741,1,0,1,0,1,0,1,0,0,2
4719.977429736798,0,1,1,1,0,0,0,1,0,2
441.17805074396693,1,0,1,0,1,1,0,0,0,1
771.9100064230536,0,1,1,0,1,0,0,0,1,1
88.47078185201782,1,1,1,0,0,0,0,0,1,0
92.80860127924299,1,1,1,0,1,0,0,0,1,0
1216.8126933600447,1,0,1,1,1,1,0,1,1,2
94.17572535767113,1,1,1,1,0,0,0,0,0,0
60.63567272425372,1,1,1,1,0,0,0,0,0,0
40.481581697998436,1,1,1,0,1,0,0,0,1,0
2060.5609634481343,1,1,1,0,0,0,1,0,0,2
522.8218681279117,1,1,0,1,1,0,0,0,1,1
27.779433645824515,1,1,1,1,0,0,0,0,1,0
1642.8860332032123,1,1,1,0,0,0,0,0,0,2
835.7287953744286,1,1,1,1,0,0,0,0,0,1
41.82345119126463,1,1,1,0,0,0,0,0,0,0
93.55596110404174,1,1,1,0,0,0,0,0,1,0
7.120844174669001,1,1,1,0,0,0,0,0,1,0
864.480042509401,0,0,1,0,1,1,0,0,0,1
74.3388736592425,1,1,1,1,0,0,0,0,1,0
966.0502541372168,1,0,1,1,0,1,0,0,0,1
29.469441555799197,1,1,1,1,1,0,0,0,1,0
1430.3627025150515,0,1,0,0,1,0,0,0,1,2
38.900063937452664,1,1,1,1,0,0,0,0,1,0
62.11139742427045,1,1,1,1,1,0,0,0,1,0
1364.16776644226,1,0,1,1,1,1,0,0,0,2
649.5784758294803,1,0,1,1,0,1,0,0,1,1
25.22864529151135,1,1,1,0,1,0,0,0,0,0
14.940438131345225,1,1,1,1,1,0,0,0,1,0
323.6824018115527,0,0,1,1,0,1,0,0,1,1
263.34786544375703,0,0,1,0,0,1,0,0,1,1
60.49477871443789,1,1,1,0,0,0,0,0,0,0
63.48063219281089,1,1,1,1,0,0,0,0,1,0
56.27925482568474,1,1,1,0,0,0,0,0,0,0
1969.2275557360826,1,0,0,0,1,0,0,0,1,2
81.99283167855867,1,1,1,1,1,0,0,0,0,0
4631.219367743463,0,0,1,1,1,0,1,1,1,2
121.15218053649164,1,0,1,0,0,1,0,0,0,1
359.9660109984683,1,1,1,1,1,0,0,0,0,1
901.6107360449237,0,1,1,1,1,1,0,0,0,1
44.51628742181588,1,1,1,1,1,0,0,0,1,0
67.06476896253417,1,1,1,1,1,0,0,0,1,0
72.21375722289169,1,1,1,0,0,0,0,0,1,0
83.7658410564369,1,1,1,0,0,0,0,0,1,0
3012.7982787566552,1,0,0,1,1,0,1,0,1,2
50.70901125146246,1,1,1,0,0,0,0,0,0,0
38.780166664218385,1,1,1,0,0,0,0,0,1,0
280.7660944460047,0,0,0,0,0,0,0,0,0,1
3217.5432794789813,0,1,0,0,0,0,1,1,0,2
14.964563204348297,1,1,1,1,1,0,0,0,1,0
999.8246297204214,1,1,0,0,0,0,0,0,0,1
454.7199185454806,0,0,1,1,1,1,0,0,1,1
630.1350465475065,1,0,1,1,1,0,0,0,0,1
86.52756454749098,1,1,1,1,0,0,0,0,0,0
97.44017998153092,1,1,1,1,0,0,0,0,0,0
811.5329157853715,1,1,1,0,0,1,0,0,0,1
961.1995983696696,0,1,1,1,0,0,0,0,1,1
700.0804551766396,0,0,1,1,0,1,0,0,0,1
1969.1322176602348,1,0,1,0,0,1,1,1,0,2
3.5129224490306976,1,1,1,1,0,0,0,0,0,0
3468.2206079452235,1,1,0,1,1,1,0,0,0,2
4224.911234236986,1,1,0,1,1,1,1,0,1,2
4405.510307372178,0,0,0,0,0,0,1,0,1,2
2091.153154858619,0,0,1,1,1,1,0,1,1,2
906.41397066546,0,0,1,0,0,0,0,0,1,1
96.00810246098615,1,1,1,0,1,0,0,0,0,0
541.4135726417392,0,1,0,1,0,0,0,0,0,1
2319.019071620139,1,0,1,0,0,0,0,1,0,2
4423.359943583423,0,1,0,1,1,0,0,0,0,2
31.806886145480014,1,1,1,0,0,0,0,0,0,0
5.602664743955394,1,1,1,1,1,0,0,0,0,0
1282.241115482144,0,1,1,0,0,1,0,1,0,2
622.1587328168805,0,1,1,0,0,1,0,0,1,1
4145.197401321048,1,1,1,1,0,0,0,1,1,2
3428.132882730002,0,1,0,1,1,1,0,0,1,2
959.8727482714869,1,0,1,0,1,1,0,0,0,1
43.407455329931054,1,1,1,1,0,0,0,0,1,0
